tic,w_mv,w_eq,train_end,test_start,test_end
PEP,7.752943919245028e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PFE,1.2976246035689005e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PFG,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PG,2.5331990707838067e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PGR,6.25467234404303e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PH,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PHM,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PKG,1.8228672796773784e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PLTR,0.2470227378168208,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PM,1.5457436407172649e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PNC,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PNR,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PNW,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PODD,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
POOL,4.3467371078362883e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PPG,1.1485225285320381e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PPL,7.510841641694577e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PRU,2.5153439289615073e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PSX,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PTC,1.8218419067643427e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PWR,2.3235451639371487e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
PYPL,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
QCOM,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RCL,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
REGN,1.2336799365184153e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RF,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RJF,8.965048530764518e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RL,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RMD,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ROK,2.6793457955419526e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ROL,4.1275389849747876e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ROP,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ROST,1.5424288742023267e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RSG,1.0993666370177398e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RTX,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
RVTY,6.543568774250638e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SBUX,2.1356107108467685e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SCHW,1.4505784185624705e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SHW,3.438918649564793e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SJM,3.053400154777068e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SLB,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SMCI,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SNPS,1.2669081794853169e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SO,1.8890070297459148e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SOLV,2.0706029965184344e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SPGI,1.3272047901065567e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SRE,3.4685479362381956e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
STE,2.7291245474378393e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
STLD,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
STT,2.217544095727904e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
STX,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
STZ,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SW,4.516389850586431e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SWK,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SWKS,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SYF,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SYK,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
SYY,1.302775449200158e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
T,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TAP,4.92817667952366e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TDG,7.432971651672592e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TDY,1.9878159602740838e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TECH,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TEL,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TFC,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TFX,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TGT,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TJX,1.2728797519472259e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TMO,3.1140251010524695e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TMUS,1.748167877330636e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TPL,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TPR,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TRGP,1.71953649032141e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TRMB,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TROW,9.845483376482948e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TRV,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TSCO,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TSLA,5.172833759442939e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TSN,2.7511336791471885e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TT,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TTWO,8.490646568994818e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TXN,4.283995112469712e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TXT,6.604006270570028e-18,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
TYL,3.3464070930411766e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
UAL,5.651479500158875e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
UBER,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
UHS,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ULTA,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
UNH,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
UNP,2.1733072463816347e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
UPS,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
URI,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
V,1.710858114722854e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VLO,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VLTO,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VMC,3.3053643461298054e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VRSK,3.4337173143731383e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VRSN,4.1326699206276917e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VRTX,1.8085977076579842e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VST,0.7529772621831378,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VTRS,1.6865580976150722e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
VZ,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WAB,9.67899585098599e-18,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WBA,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WBD,7.592513257551941e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WDAY,4.26505462136851e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WDC,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WEC,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WM,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WMB,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WMT,8.080845044033602e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WRB,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WST,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WTW,1.7989177816678485e-16,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
WYNN,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
XOM,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
XYL,6.681852599957982e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
YUM,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ZBH,2.0378902152923892e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ZBRA,8.621233504705978e-17,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
ZTS,0.0,0.0022522522522522522,2024-09-30,2024-10-01,2024-10-31
