tic,w_mv,w_eq,train_end,test_start,test_end
PLTR,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PM,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PNC,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PNR,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PNW,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PODD,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
POOL,3.861103802120986e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PPG,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PPL,1.1385105429466815e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PRU,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PSX,3.6683863569743386e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PTC,2.545163396434435e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PWR,3.7076323520106506e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
PYPL,4.127265289752009e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
QCOM,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RCL,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
REGN,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RF,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RJF,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RL,1.490986373407118e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RMD,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ROK,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ROL,4.3786718041461323e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ROP,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ROST,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RSG,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RTX,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
RVTY,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SBUX,2.860763841728876e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SCHW,1.617485630506029e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SHW,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SJM,4.187384847681261e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SLB,1.2050575935751037e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SMCI,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SNPS,6.710993203621978e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SO,4.604214844807787e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SOLV,2.686817116493863e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SPGI,6.012712991493755e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SRE,2.636366049179695e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
STE,2.89487101674157e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
STLD,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
STT,8.761567345752374e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
STX,3.236234111875329e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
STZ,7.137738702689448e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SWK,1.6046884898995525e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SWKS,6.083913826916604e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SYF,2.2005193962579174e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SYK,1.5300104347864026e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
SYY,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
T,1.8810063137145302e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TAP,4.530480580981407e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TDG,2.8349342559285074e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TDY,7.834079954755668e-18,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TECH,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TEL,2.5103251277961782e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TFC,5.397925643333141e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TFX,4.0918902971206437e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TGT,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TJX,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TMO,1.1995071620567147e-18,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TMUS,4.054825491197946e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TPL,4.740934945639273e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TPR,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TRGP,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TRMB,3.282568337862227e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TROW,5.44977861045616e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TRV,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TSCO,3.0645672692942317e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TSLA,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TSN,2.1427044972835745e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TT,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TTWO,1.4151904175136723e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TXN,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TXT,3.6565484901319407e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
TYL,8.072260164344141e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
UAL,2.2140610121851377e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
UBER,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
UHS,6.130976535186751e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ULTA,6.114649684005356e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
UNH,7.53858474162549e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
UNP,2.3524360150158253e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
UPS,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
URI,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
V,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VLO,4.352294251043727e-18,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VLTO,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VMC,8.878449749277739e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VRSK,1.6866532059579858e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VRSN,5.041913976713472e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VRTX,2.2140451607485548e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VST,0.9999999999999036,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VTRS,3.3435154724533424e-18,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
VZ,4.821617031618764e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WAB,1.0743516603530301e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WBA,4.753446126050902e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WBD,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WDAY,2.6205769086108934e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WDC,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WEC,1.9597755181305137e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WM,2.732014377737786e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WMB,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WMT,4.2327837333891146e-17,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WRB,2.765055770193497e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WST,4.273049403743171e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WTW,4.205722078130975e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
WYNN,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
XOM,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
XYL,2.088079521316007e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
YUM,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ZBH,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ZBRA,0.0,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
ZTS,4.3461273081306876e-16,0.002257336343115124,2024-05-31,2024-06-01,2024-06-30
