tic,w_mv,w_eq,train_end,test_start,test_end
PNC,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PNR,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PNW,1.2961348893041945e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PODD,4.0973062840068454e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
POOL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PPG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PPL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PRU,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PSX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PTC,1.567936390229276e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PWR,2.7735192934047117e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
PYPL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
QCOM,1.0778914699167875e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RCL,2.6681090246708293e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
REGN,7.036006916133962e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RF,2.4618348570360883e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RJF,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RL,1.6148468809987152e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RMD,3.8299447424435085e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ROK,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ROL,6.247333485659627e-18,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ROP,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ROST,9.341635031703881e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RSG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RTX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
RVTY,1.0909631210913654e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SBUX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SCHW,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SHW,1.1204610974808067e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SJM,2.9598977838141933e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SLB,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SMCI,0.16736979531808338,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SNPS,5.980881553340194e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SO,7.253292788201252e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SOLV,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SPGI,3.279316332946284e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SRE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
STE,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
STLD,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
STT,1.4065069327590566e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
STX,2.0177173265049292e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
STZ,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SWK,8.972190551023026e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SWKS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SYF,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SYK,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
SYY,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
T,1.3260210117036633e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TAP,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TDG,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TDY,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TECH,1.2582224360448364e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TEL,1.1468895029870895e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TFC,3.671026679590342e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TFX,1.025762857658884e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TGT,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TJX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TMO,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TMUS,2.074742269756598e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TPL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TPR,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TRGP,1.8210094023381063e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TRMB,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TROW,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TRV,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TSCO,1.5325972617030136e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TSLA,1.9494267325182424e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TSN,4.743895933050713e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TT,1.2743611929323355e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TTWO,1.7826960412434996e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TXN,4.97974402858412e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TXT,1.8019929223192793e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
TYL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
UAL,3.840761530081157e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
UBER,1.1072015243513587e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
UHS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ULTA,5.318158768564917e-18,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
UNH,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
UNP,1.1261004357873804e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
UPS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
URI,1.3242879287500434e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
V,5.2703014917214334e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VLO,1.0657537737496304e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VLTO,3.7705748074268856e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VMC,4.7810026541305134e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VRSK,1.3481676587256e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VRSN,2.2889877782049733e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VRTX,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VST,0.8326302046818752,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VTRS,9.754486481994297e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
VZ,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WAB,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WBA,6.696268175206295e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WBD,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WDAY,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WDC,2.535178735594131e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WEC,1.0591323700490714e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WM,1.5508118206661876e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WMB,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WMT,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WRB,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WST,2.0000361413060886e-16,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WTW,3.403484641961569e-17,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
WYNN,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
XOM,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
XYL,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
YUM,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ZBH,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ZBRA,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
ZTS,0.0,0.002257336343115124,2024-07-31,2024-08-01,2024-08-31
